Glucose_time,reading,SMA,EMA,ESA_0.3,ESA_0.5,ESA_0.7
2023-03-05 06:00:00,99.0,101.16666666666667,101.10464370482912,103.32802924984114,101.10464370482912,99.91066121015385
2023-03-05 06:05:00,97.5,99.66666666666667,100.05232185241456,102.02962047488879,100.05232185241456,99.27319836304616
2023-03-05 06:10:00,96.0,98.5,98.77616092620728,100.67073433242214,98.77616092620728,98.03195950891386
2023-03-05 06:15:00,94.0,97.5,97.38808046310365,99.2695140326955,97.38808046310365,96.60958785267415
2023-03-05 06:20:00,93.5,95.83333333333333,95.69404023155182,97.68865982288685,95.69404023155182,94.78287635580224
2023-03-05 06:25:00,93.0,94.5,94.5970201157759,96.43206187602078,94.5970201157759,93.88486290674068
2023-03-05 06:30:00,93.0,93.5,93.79851005788795,95.40244331321455,93.79851005788795,93.26545887202221
2023-03-05 06:35:00,93.0,93.16666666666667,93.39925502894397,94.68171031925019,93.39925502894397,93.07963766160665
2023-03-05 06:40:00,93.5,93.0,93.19962751447198,94.17719722347513,93.19962751447198,93.023891298482
2023-03-05 06:45:00,94.0,93.16666666666667,93.34981375723599,93.97403805643259,93.34981375723599,93.3571673895446
2023-03-05 06:50:00,95.0,93.5,93.674906878618,93.98182663950281,93.674906878618,93.80715021686338
2023-03-05 06:55:00,95.0,94.16666666666667,94.337453439309,94.28727864765196,94.337453439309,94.64214506505903
2023-03-05 07:00:00,95.0,94.66666666666667,94.6687267196545,94.50109505335637,94.6687267196545,94.89264351951772
2023-03-05 07:05:00,95.0,95.0,94.83436335982725,94.65076653734945,94.83436335982725,94.96779305585532
2023-03-05 07:10:00,94.0,95.0,94.91718167991363,94.75553657614462,94.91718167991363,94.9903379167566
2023-03-05 07:15:00,95.0,94.66666666666667,94.45859083995681,94.52887560330123,94.45859083995681,94.29710137502698
2023-03-05 07:20:00,96.0,94.66666666666667,94.7292954199784,94.67021292231085,94.7292954199784,94.7891304125081
2023-03-05 07:25:00,95.0,95.0,95.3646477099892,95.06914904561759,95.3646477099892,95.63673912375242
2023-03-05 07:30:00,95.0,95.33333333333333,95.18232385499459,95.04840433193232,95.18232385499459,95.19102173712574
2023-03-05 07:35:00,96.0,95.33333333333333,95.0911619274973,95.03388303235262,95.0911619274973,95.05730652113772
2023-03-05 07:40:00,97.0,95.33333333333333,95.54558096374865,95.32371812264682,95.54558096374865,95.71719195634131
2023-03-05 07:45:00,96.0,96.0,96.27279048187432,95.82660268585276,96.27279048187432,96.61515758690238
2023-03-05 07:50:00,96.0,96.33333333333333,96.13639524093716,95.87862188009693,96.13639524093716,96.1845472760707
2023-03-05 07:55:00,97.0,96.33333333333333,96.06819762046858,95.91503531606784,96.06819762046858,96.05536418282121
2023-03-05 08:00:00,98.0,96.33333333333333,96.5340988102343,96.24052472124748,96.5340988102343,96.71660925484636
2023-03-05 08:05:00,98.0,97.0,97.26704940511715,96.76836730487324,97.26704940511715,97.6149827764539
2023-03-05 08:10:00,99.0,97.66666666666667,97.63352470255857,97.13785711341126,97.63352470255857,97.88449483293617
2023-03-05 08:15:00,97.5,98.33333333333333,98.3167623512793,97.69649997938788,98.3167623512793,98.66534844988085
2023-03-05 08:20:00,96.0,98.16666666666667,97.90838117563965,97.63754998557151,97.90838117563965,97.84960453496426
2023-03-05 08:25:00,96.0,97.5,96.95419058781982,97.14628498990005,96.95419058781982,96.55488136048928
2023-03-05 08:30:00,96.0,96.5,96.47709529390991,96.80239949293004,96.47709529390991,96.16646440814678
2023-03-05 08:35:00,96.0,96.0,96.23854764695496,96.56167964505102,96.23854764695496,96.04993932244403
2023-03-05 08:40:00,98.0,96.0,96.11927382347747,96.39317575153571,96.11927382347747,96.0149817967332
2023-03-05 08:45:00,98.0,96.66666666666667,97.05963691173874,96.87522302607499,97.05963691173874,97.40449453901996
2023-03-05 08:50:00,98.0,97.33333333333333,97.52981845586936,97.21265611825248,97.52981845586936,97.82134836170599
2023-03-05 08:55:00,98.0,98.0,97.76490922793468,97.44885928277674,97.76490922793468,97.94640450851179
2023-03-05 09:00:00,98.0,98.0,97.88245461396734,97.6142014979437,97.88245461396734,97.98392135255354
2023-03-05 09:05:00,98.0,98.0,97.94122730698368,97.72994104856059,97.94122730698368,97.99517640576606
2023-03-05 09:10:00,98.0,98.0,97.97061365349184,97.81095873399241,97.97061365349184,97.99855292172981
2023-03-05 09:15:00,96.0,98.0,97.98530682674593,97.86767111379467,97.98530682674593,97.99956587651894
2023-03-05 09:20:00,95.0,97.33333333333333,96.99265341337296,97.30736977965626,96.99265341337296,96.59986976295568
2023-03-05 09:25:00,94.5,96.33333333333333,95.99632670668649,96.61515884575937,95.99632670668649,95.47996092888671
2023-03-05 09:30:00,94.0,95.16666666666667,95.24816335334324,95.98061119203155,95.24816335334324,94.793988278666
2023-03-05 09:35:00,96.0,94.5,94.62408167667162,95.38642783442208,94.62408167667162,94.23819648359981
2023-03-05 09:40:00,96.0,94.83333333333333,95.3120408383358,95.57049948409545,95.3120408383358,95.47145894507993
2023-03-05 09:45:00,96.0,95.33333333333333,95.6560204191679,95.6993496388668,95.6560204191679,95.84143768352396
2023-03-05 09:50:00,97.0,96.0,95.82801020958395,95.78954474720676,95.82801020958395,95.95243130505719
2023-03-05 09:55:00,98.5,96.33333333333333,96.41400510479198,96.15268132304472,96.41400510479198,96.68572939151716
2023-03-05 10:00:00,100.0,97.16666666666667,97.45700255239599,96.85687692613129,97.45700255239599,97.95571881745514
2023-03-05 10:05:00,98.0,98.5,98.72850127619799,97.7998138482919,98.72850127619799,99.38671564523655
2023-03-05 10:10:00,98.0,98.83333333333333,98.364250638099,97.85986969380431,98.364250638099,98.41601469357096
2023-03-05 10:15:00,96.0,98.66666666666667,98.1821253190495,97.90190878566301,98.1821253190495,98.12480440807128
2023-03-05 10:20:00,94.0,97.33333333333333,97.09106265952475,97.3313361499641,97.09106265952475,96.63744132242138
2023-03-05 10:25:00,94.0,96.0,95.54553132976238,96.33193530497486,95.54553132976238,94.79123239672641
2023-03-05 10:30:00,94.0,94.66666666666667,94.77276566488119,95.6323547134824,94.77276566488119,94.23736971901792
2023-03-05 10:35:00,94.0,94.0,94.3863828324406,95.14264829943768,94.3863828324406,94.07121091570538
2023-03-05 10:40:00,94.0,94.0,94.1931914162203,94.79985380960638,94.1931914162203,94.02136327471162
2023-03-05 10:45:00,100.0,94.0,94.09659570811016,94.55989766672447,94.09659570811016,94.00640898241349
2023-03-05 10:50:00,100.5,96.0,97.04829785405508,96.19192836670712,97.04829785405508,98.20192269472405
2023-03-05 10:55:00,101.0,98.16666666666667,98.77414892702754,97.48434985669496,98.77414892702754,99.81057680841721
2023-03-05 11:00:00,101.0,100.5,99.88707446351377,98.53904489968646,99.88707446351377,100.64317304252515
2023-03-05 11:05:00,103.0,100.83333333333333,100.44353723175689,99.27733142978052,100.44353723175689,100.89295191275754
2023-03-05 11:10:00,104.5,101.66666666666667,101.72176861587845,100.39413200084635,101.72176861587845,102.36788557382727
2023-03-05 11:15:00,106.0,102.83333333333333,103.11088430793922,101.62589240059243,103.11088430793922,103.86036567214818
2023-03-05 11:20:00,106.0,104.5,104.55544215396961,102.9381246804147,104.55544215396961,105.35810970164445
2023-03-05 11:25:00,107.0,105.5,105.2777210769848,103.85668727629029,105.2777210769848,105.80743291049333
2023-03-05 11:30:00,107.0,106.33333333333333,106.1388605384924,104.7996810934032,106.1388605384924,106.642229873148
2023-03-05 11:35:00,108.0,106.66666666666667,106.5694302692462,105.45977676538223,106.5694302692462,106.8926689619444
2023-03-05 11:40:00,109.0,107.33333333333333,107.2847151346231,106.22184373576755,107.2847151346231,107.66780068858333
2023-03-05 11:45:00,107.0,108.0,108.14235756731155,107.05529061503728,108.14235756731155,108.600340206575
2023-03-05 11:50:00,107.5,108.0,107.57117878365577,107.03870343052608,107.57117878365577,107.4801020619725
2023-03-05 11:55:00,108.0,107.83333333333333,107.53558939182788,107.17709240136826,107.53558939182788,107.49403061859175
2023-03-05 12:00:00,108.0,107.5,107.76779469591395,107.42396468095777,107.76779469591395,107.84820918557753
2023-03-05 12:05:00,106.0,107.83333333333333,107.88389734795697,107.59677527667043,107.88389734795697,107.95446275567326
2023-03-05 12:10:00,104.0,107.33333333333333,106.94194867397849,107.11774269366929,106.94194867397849,106.58633882670196
2023-03-05 12:15:00,104.0,106.0,105.47097433698924,106.18241988556849,105.47097433698924,104.77590164801059
2023-03-05 12:20:00,104.0,104.66666666666667,104.73548716849461,105.52769391989794,104.73548716849461,104.23277049440318
2023-03-05 12:25:00,103.0,104.0,104.36774358424731,105.06938574392856,104.36774358424731,104.06983114832096
2023-03-05 12:30:00,103.5,103.66666666666667,103.68387179212365,104.44857002075,103.68387179212365,103.32094934449628
2023-03-05 12:35:00,104.0,103.5,103.59193589606183,104.16399901452499,103.59193589606183,103.44628480334887
2023-03-05 12:40:00,108.0,103.5,103.79596794803092,104.11479931016748,103.79596794803092,103.83388544100467
2023-03-05 12:45:00,105.0,105.16666666666667,105.89798397401546,105.28035951711723,105.89798397401546,106.7501656323014
2023-03-05 12:50:00,103.0,105.66666666666667,105.44899198700773,105.19625166198206,105.44899198700773,105.52504968969043
2023-03-05 12:55:00,102.0,105.33333333333333,104.22449599350387,104.53737616338745,104.22449599350387,103.75751490690713
2023-03-05 13:00:00,101.0,103.33333333333333,103.11224799675193,103.7761633143712,103.11224799675193,102.52725447207214
2023-03-05 13:05:00,103.0,102.0,102.05612399837597,102.94331432005984,102.05612399837597,101.45817634162164
2023-03-05 13:10:00,105.0,102.0,102.52806199918798,102.96032002404189,102.52806199918798,102.53745290248649
2023-03-05 13:15:00,111.5,103.0,103.76403099959398,103.57222401682932,103.76403099959398,104.26123587074595
2023-03-05 13:20:00,114.25,106.5,107.63201549979699,105.95055681178053,107.63201549979699,109.3283707612238
2023-03-05 13:25:00,117.0,110.25,110.94100774989849,108.44038976824638,110.94100774989849,112.77351122836714
2023-03-05 13:30:00,119.0,114.25,113.97050387494924,111.00827283777247,113.97050387494924,115.73205336851014
2023-03-05 13:35:00,118.0,116.75,116.48525193747463,113.4057909864407,116.48525193747463,118.01961601055305
2023-03-05 13:40:00,119.0,118.0,117.24262596873731,114.7840536905085,117.24262596873731,118.00588480316591
2023-03-05 13:45:00,118.0,118.66666666666667,118.12131298436866,116.04883758335595,118.12131298436866,118.70176544094977
2023-03-05 13:50:00,120.0,118.33333333333333,118.06065649218434,116.63418630834914,118.06065649218434,118.21052963228493
2023-03-05 13:55:00,117.0,119.0,119.03032824609217,117.6439304158444,119.03032824609217,119.46315888968549
2023-03-05 14:00:00,116.0,118.33333333333333,118.01516412304608,117.45075129109108,118.01516412304608,117.73894766690564
2023-03-05 14:05:00,118.0,117.66666666666667,117.00758206152304,117.01552590376374,117.00758206152304,116.52168430007168
2023-03-05 14:10:00,115.0,117.0,117.50379103076152,117.31086813263462,117.50379103076152,117.5565052900215
2023-03-05 14:15:00,113.0,116.33333333333333,116.25189551538077,116.61760769284423,116.25189551538077,115.76695158700646
2023-03-05 14:20:00,115.0,115.33333333333333,114.62594775769038,115.53232538499097,114.62594775769038,113.83008547610194
2023-03-05 14:25:00,116.0,114.33333333333333,114.81297387884518,115.37262776949368,114.81297387884518,114.6490256428306
2023-03-05 14:30:00,114.0,114.66666666666667,115.40648693942259,115.56083943864556,115.40648693942259,115.59470769284917
2023-03-05 14:35:00,113.0,115.0,114.7032434697113,115.09258760705188,114.7032434697113,114.47841230785475
2023-03-05 14:40:00,113.0,114.33333333333333,113.85162173485566,114.4648113249363,113.85162173485566,113.44352369235642
2023-03-05 14:45:00,114.0,113.33333333333333,113.42581086742783,114.02536792745542,113.42581086742783,113.13305710770692
2023-03-05 14:50:00,115.0,113.33333333333333,113.71290543371391,114.01775754921877,113.71290543371391,113.73991713231209
2023-03-05 14:55:00,114.0,114.0,114.35645271685695,114.31243028445313,114.35645271685695,114.62197513969363
2023-03-05 15:00:00,113.0,114.33333333333333,114.17822635842847,114.21870119911719,114.17822635842847,114.18659254190808
2023-03-05 15:05:00,113.0,114.0,113.58911317921424,113.85309083938202,113.58911317921424,113.35597776257242
2023-03-05 15:10:00,116.0,113.33333333333333,113.29455658960711,113.5971635875674,113.29455658960711,113.10679332877173
2023-03-05 15:15:00,118.0,114.0,114.64727829480356,114.31801451129716,114.64727829480356,115.13203799863152
2023-03-05 15:20:00,117.0,115.66666666666667,116.32363914740178,115.422610157908,116.32363914740178,117.13961139958946
2023-03-05 15:25:00,116.0,117.0,116.66181957370088,115.8958271105356,116.66181957370088,117.04188341987683
2023-03-05 15:30:00,116.0,117.0,116.33090978685044,115.92707897737492,116.33090978685044,116.31256502596304
2023-03-05 15:35:00,115.0,116.33333333333333,116.16545489342522,115.94895528416244,116.16545489342522,116.0937695077889
2023-03-05 15:40:00,114.0,115.66666666666667,115.58272744671261,115.6642686989137,115.58272744671261,115.32813085233667
2023-03-05 15:45:00,114.0,115.0,114.79136372335631,115.16498808923959,114.79136372335631,114.398439255701
2023-03-05 15:50:00,115.5,114.33333333333333,114.39568186167816,114.8154916624677,114.39568186167816,114.1195317767103
2023-03-05 15:55:00,112.0,114.5,114.94784093083908,115.02084416372739,114.94784093083908,115.08585953301309
2023-03-05 16:00:00,109.0,113.83333333333333,113.47392046541954,114.11459091460918,113.47392046541954,112.92575785990392
2023-03-05 16:05:00,108.0,112.16666666666667,111.23696023270978,112.58021364022642,111.23696023270978,110.17772735797118
2023-03-05 16:10:00,108.0,109.66666666666667,109.61848011635489,111.20614954815849,109.61848011635489,108.65331820739135
2023-03-05 16:15:00,106.0,108.33333333333333,108.80924005817744,110.24430468371094,108.80924005817744,108.19599546221741
2023-03-05 16:20:00,103.0,107.33333333333333,107.40462002908872,108.97101327859765,107.40462002908872,106.65879863866522
2023-03-05 16:25:00,105.0,105.66666666666667,105.20231001454437,107.17970929501834,105.20231001454437,104.09763959159956
2023-03-05 16:30:00,103.0,104.66666666666667,105.10115500727218,106.52579650651283,105.10115500727218,104.72929187747988
2023-03-05 16:35:00,102.0,103.66666666666667,104.05057750363609,105.46805755455898,104.05057750363609,103.51878756324396
2023-03-05 16:40:00,103.0,103.33333333333333,103.02528875181804,104.42764028819127,103.02528875181804,102.45563626897318
2023-03-05 16:45:00,105.0,102.66666666666667,103.01264437590902,103.99934820173388,103.01264437590902,102.83669088069195
2023-03-05 16:50:00,104.0,103.33333333333333,104.00632218795451,104.29954374121371,104.00632218795451,104.3510072642076
2023-03-05 16:55:00,102.0,104.0,104.00316109397725,104.20968061884959,104.00316109397725,104.10530217926228
2023-03-05 17:00:00,105.0,103.66666666666667,103.00158054698863,103.54677643319471,103.00158054698863,102.63159065377869
2023-03-05 17:05:00,103.0,103.66666666666667,104.00079027349432,103.98274350323629,104.00079027349432,104.28947719613362
2023-03-05 17:10:00,99.0,103.33333333333333,103.50039513674716,103.68792045226539,103.50039513674716,103.38684315884008
2023-03-05 17:15:00,100.0,102.33333333333333,101.25019756837358,102.28154431658577,101.25019756837358,100.31605294765203
2023-03-05 17:20:00,103.0,100.66666666666667,100.62509878418679,101.59708102161004,100.62509878418679,100.09481588429561
2023-03-05 17:25:00,99.0,100.66666666666667,101.81254939209339,102.01795671512701,101.81254939209339,102.12844476528869
2023-03-05 17:30:00,100.85714285714286,100.66666666666667,100.4062746960467,101.1125697005889,100.4062746960467,99.93853342958661
2023-03-05 17:35:00,101.0,100.95238095238096,100.63170877659478,101.03594164755508,100.63170877659478,100.58156002887598
2023-03-05 17:40:00,102.0,100.28571428571429,100.8158543882974,101.02515915328854,100.8158543882974,100.87446800866279
2023-03-05 17:45:00,106.0,101.28571428571429,101.4079271941487,101.31761140730197,101.4079271941487,101.66234040259883
2023-03-05 17:50:00,109.0,103.0,103.70396359707435,102.72232798511136,103.70396359707435,104.69870212077964
2023-03-05 17:55:00,111.0,105.66666666666667,106.35198179853717,104.60562958957794,106.35198179853717,107.70961063623389
2023-03-05 18:00:00,110.0,108.66666666666667,108.67599089926858,106.52394071270456,108.67599089926858,110.01288319087016
2023-03-05 18:05:00,110.0,110.0,109.33799544963429,107.56675849889318,109.33799544963429,110.00386495726104
2023-03-05 18:10:00,110.0,110.33333333333333,109.66899772481715,108.29673094922522,109.66899772481715,110.00115948717831
2023-03-05 18:15:00,114.0,110.0,109.83449886240857,108.80771166445766,109.83449886240857,110.00034784615349
2023-03-05 18:20:00,115.0,111.33333333333333,111.91724943120428,110.36539816512035,111.91724943120428,112.80010435384605
2023-03-05 18:25:00,114.0,113.0,113.45862471560214,111.75577871558424,113.45862471560214,114.34003130615382
2023-03-05 18:30:00,114.0,114.33333333333333,113.72931235780106,112.42904510090895,113.72931235780106,114.10200939184614
2023-03-05 18:35:00,114.0,114.33333333333333,113.86465617890053,112.90033157063627,113.86465617890053,114.03060281755384
2023-03-05 18:40:00,113.0,114.0,113.93232808945027,113.23023209944537,113.93232808945027,114.00918084526616
2023-03-05 18:45:00,113.0,113.66666666666667,113.46616404472513,113.16116246961175,113.46616404472513,113.30275425357985
2023-03-05 18:50:00,113.0,113.33333333333333,113.23308202236257,113.11281372872821,113.23308202236257,113.09082627607395
2023-03-05 18:55:00,112.0,113.0,113.11654101118128,113.07896961010974,113.11654101118128,113.0272478828222
2023-03-05 19:00:00,108.0,112.66666666666667,112.55827050559064,112.75527872707681,112.55827050559064,112.30817436484665
2023-03-05 19:05:00,104.0,111.0,110.27913525279533,111.32869510895375,110.27913525279533,109.29245230945399
2023-03-05 19:10:00,107.0,108.0,107.13956762639766,109.13008657626763,107.13956762639766,105.58773569283619
2023-03-05 19:15:00,105.0,106.33333333333333,107.06978381319882,108.49106060338733,107.06978381319882,106.57632070785085
2023-03-05 19:20:00,102.0,105.33333333333333,106.03489190659941,107.44374242237112,106.03489190659941,105.47289621235527
2023-03-05 19:25:00,99.0,104.66666666666667,104.0174459532997,105.81061969565977,104.0174459532997,103.04186886370658
2023-03-05 19:30:00,97.0,102.0,101.50872297664985,103.76743378696183,101.50872297664985,100.21256065911197
2023-03-05 19:35:00,95.0,99.33333333333333,99.25436148832492,101.73720365087327,99.25436148832492,97.96376819773359
2023-03-05 19:40:00,94.0,97.0,97.12718074416246,99.71604255561128,97.12718074416246,95.88913045932009
2023-03-05 19:45:00,94.0,95.33333333333333,95.56359037208122,98.0012297889279,95.56359037208122,94.56673913779602
2023-03-05 19:50:00,94.0,94.33333333333333,94.78179518604061,96.80086085224953,94.78179518604061,94.17002174133881
2023-03-05 19:55:00,96.0,94.0,94.3908975930203,95.96060259657467,94.3908975930203,94.05100652240165
2023-03-05 20:00:00,97.0,94.66666666666667,95.19544879651015,95.97242181760227,95.19544879651015,95.41530195672048
2023-03-05 20:05:00,96.0,95.66666666666667,96.09772439825508,96.28069527232158,96.09772439825508,96.52459058701615
2023-03-05 20:10:00,94.0,96.33333333333333,96.04886219912754,96.1964866906251,96.04886219912754,96.15737717610483
2023-03-05 20:15:00,93.5,95.66666666666667,95.02443109956377,95.53754068343757,95.02443109956377,94.64721315283145
2023-03-05 20:20:00,93.0,94.5,94.26221554978189,94.92627847840629,94.26221554978189,93.84416394584944
2023-03-05 20:25:00,93.0,93.5,93.63110777489095,94.3483949348844,93.63110777489095,93.25324918375483
2023-03-05 20:30:00,94.0,93.16666666666667,93.31555388744547,93.94387645441907,93.31555388744547,93.07597475512645
2023-03-05 20:35:00,95.0,93.33333333333333,93.65777694372274,93.96071351809334,93.65777694372274,93.72279242653794
2023-03-05 20:40:00,95.0,94.0,94.32888847186138,94.27249946266534,94.32888847186138,94.61683772796138
2023-03-05 20:45:00,96.0,94.66666666666667,94.66444423593069,94.49074962386574,94.66444423593069,94.88505131838842
2023-03-05 20:50:00,97.0,95.33333333333333,95.33222211796534,94.94352473670601,95.33222211796534,95.66551539551652
2023-03-05 20:55:00,96.0,96.0,96.16611105898266,95.5604673156942,96.16611105898266,96.59965461865495
2023-03-05 21:00:00,95.5,96.33333333333333,96.08305552949133,95.69232712098594,96.08305552949133,96.17989638559648
2023-03-05 21:05:00,95.0,96.16666666666667,95.79152776474567,95.63462898469015,95.79152776474567,95.70396891567894
2023-03-05 21:10:00,98.0,95.5,95.39576388237283,95.4442402892831,95.39576388237283,95.21119067470369
